0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
1293,2013,213,233,505,405,431,696,97,257,319,162,721,716,111,187,169,76,365,428,87,165,97,11.0,6.0,15.0,8.0
1293,2014,344,239,590,392,392,774,140,255,368,153,733,740,114,179,223,118,414,541,121,266,81,17.0,9.0,15.0,8.0
1293,2015,293,248,605,380,400,816,107,362,399,225,716,725,115,226,206,111,507,537,97,203,106,22.0,6.0,11.0,10.0
1293,2016,279,211,575,335,225,657,56,466,274,169,658,664,137,161,131,71,402,383,83,160,32,14.0,7.0,8.0,6.0
1293,2017,263,263,606,362,466,750,60,335,365,219,759,757,138,169,148,77,406,483,80,232,47,17.0,8.0,4.0,7.0
1293,2018,278,250,527,356,422,783,94,267,319,166,577,577,92,196,145,83,428,460,67,175,85,22.0,6.0,14.0,11.0
1293,2019,375,223,470,356,425,776,128,202,317,112,619,619,29,210,150,68,501,431,56,254,139,7.0,,17.0,5.0
1294,2010,219,243,639,405,389,737,72,329,308,215,954,956,114,230,181,98,361,600,92,183,44,25.0,22.0,9.0,4.0
1294,2011,200,222,522,399,361,672,52,295,331,158,655,663,112,160,126,80,321,482,82,173,26,21.0,26.0,10.0,4.0
1294,2012,218,187,515,427,228,619,60,284,263,183,729,731,95,141,149,81,321,387,108,163,40,19.0,13.0,8.0,7.0
1294,2013,275,192,513,385,326,658,67,316,298,180,751,754,77,199,150,76,353,353,121,210,53,11.0,1.0,9.0,2.0
1294,2014,315,174,576,330,285,607,62,310,320,197,879,886,48,170,162,75,352,424,146,230,77,23.0,6.0,4.0,4.0
1294,2015,323,188,552,296,313,588,53,305,321,194,936,932,84,181,140,53,340,392,103,213,36,2.0,4.0,2.0,3.0
1294,2016,306,185,675,403,323,684,74,307,294,170,1044,1049,73,163,167,55,292,501,84,241,49,5.0,2.0,5.0,5.0
1294,2017,327,231,523,389,446,705,60,162,279,86,770,775,52,134,176,65,353,315,85,255,20,5.0,2.0,3.0,5.0
1294,2018,409,260,612,389,481,848,111,232,300,147,830,829,104,147,165,86,356,438,95,290,52,8.0,4.0,7.0,5.0
1294,2019,343,268,513,384,502,753,95,169,283,109,801,797,93,162,178,79,382,412,83,254,41,2.0,1.0,6.0,1.0
1295,2010,286,131,516,349,270,691,84,375,292,232,919,924,113,139,125,83,370,390,86,271,10,4.0,2.0,,1.0
1295,2011,283,139,507,338,241,623,64,320,306,207,953,953,94,142,160,92,336,417,80,205,41,18.0,20.0,4.0,1.0
1295,2012,312,189,590,375,324,727,106,290,249,191,1097,1101,106,180,155,86,406,450,81,194,63,13.0,9.0,4.0,3.0
1295,2013,282,220,510,355,395,800,134,298,291,194,1130,1121,25,179,118,58,398,342,173,194,64,17.0,8.0,6.0,2.0
1295,2014,325,148,548,299,278,693,128,293,269,223,1050,1051,24,178,151,75,339,497,190,207,71,19.0,9.0,4.0,2.0
1295,2015,222,218,478,309,352,768,113,355,263,208,645,648,41,139,149,79,288,398,193,202,31,10.0,5.0,1.0,2.0
1295,2016,306,204,497,333,394,790,113,331,269,201,695,696,52,181,162,89,316,395,168,225,25,13.0,6.0,2.0,4.0
1295,2017,263,215,476,330,377,732,105,263,234,182,724,725,47,170,158,101,334,438,130,203,35,13.0,4.0,7.0,5.0
1295,2018,269,262,516,367,449,762,66,223,216,142,947,946,36,125,110,50,362,369,119,189,54,5.0,5.0,9.0,2.0
1295,2019,270,301,470,330,516,750,77,206,204,135,996,997,43,147,128,74,351,416,153,198,50,6.0,7.0,7.0,
1296,2010,303,174,637,438,393,705,102,355,409,166,1151,1151,89,186,210,90,390,437,101,243,32,4.0,2.0,7.0,8.0
1296,2011,215,165,589,415,347,732,72,440,326,276,1089,1092,78,155,163,79,350,437,108,153,19,11.0,1.0,3.0,3.0
1296,2012,195,177,607,480,388,649,70,396,375,166,1564,1569,103,150,145,77,288,333,132,190,16,13.0,3.0,5.0,3.0
1296,2013,247,139,661,485,372,676,48,449,406,167,1778,1791,101,232,187,110,254,415,115,256,30,8.0,1.0,6.0,9.0
1296,2014,326,131,631,460,344,734,103,261,397,118,1349,1349,101,202,222,107,252,542,120,354,25,4.0,6.0,1.0,5.0
1296,2015,333,147,552,405,312,626,70,255,357,117,1201,1203,88,220,202,95,286,474,128,278,30,7.0,4.0,9.0,3.0
1296,2016,321,206,598,362,377,752,98,256,353,119,1227,1227,95,202,183,98,378,461,81,325,28,8.0,3.0,7.0,5.0
1296,2017,345,132,557,385,304,705,67,307,351,177,1176,1177,85,195,186,95,289,442,93,329,28,16.0,3.0,4.0,7.0
1296,2018,414,155,574,353,321,729,49,315,295,179,1104,1117,93,190,133,69,266,421,87,311,18,18.0,8.0,1.0,12.0
1296,2019,392,221,615,377,385,817,70,328,292,227,1199,1196,28,170,133,61,343,365,106,283,31,6.0,,5.0,6.0
1297,2013,192,204,427,308,413,554,52,240,220,137,768,775,85,165,102,50,340,272,107,146,14,6.0,5.0,6.0,3.0
1297,2014,323,228,623,348,426,654,89,212,286,105,958,961,104,163,145,73,334,408,97,263,33,15.0,5.0,8.0,1.0
1297,2015,276,196,572,325,390,639,79,243,270,170,862,863,104,156,134,66,334,312,91,216,40,20.0,8.0,2.0,1.0
1297,2016,290,215,584,384,394,695,78,264,258,144,1036,1042,98,126,145,79,396,338,82,231,29,18.0,9.0,5.0,
1297,2017,350,275,572,424,505,836,84,204,355,149,961,957,120,179,184,98,428,463,101,296,31,17.0,10.0,3.0,5.0
1297,2018,379,231,531,357,436,770,92,191,264,140,859,858,104,205,127,83,464,386,83,248,40,13.0,7.0,3.0,3.0
1297,2019,420,281,611,395,491,828,123,203,334,146,1021,1020,39,189,218,108,548,442,93,269,28,8.0,7.0,7.0,5.0
1298,2010,307,246,650,443,458,681,83,320,311,142,843,846,109,209,167,92,394,474,123,245,10,4.0,3.0,1.0,2.0
1298,2011,277,231,618,449,542,681,71,305,252,142,876,887,98,269,165,86,369,468,125,174,16,4.0,5.0,2.0,2.0
1298,2012,272,144,494,394,376,524,49,266,268,115,733,734,92,192,128,63,297,316,95,154,6,1.0,4.0,1.0,1.0
1298,2013,210,164,507,335,347,612,65,432,265,202,790,794,99,176,140,74,349,268,104,163,18,7.0,1.0,2.0,2.0
1298,2014,249,184,532,356,378,618,91,346,306,146,944,946,105,184,138,53,343,283,98,187,20,,,2.0,
1298,2015,309,165,538,368,333,650,105,346,290,189,999,1003,101,178,142,61,410,326,100,209,29,5.0,,4.0,2.0
1298,2016,341,137,633,421,311,790,121,384,347,231,1233,1238,113,181,225,119,427,467,94,221,57,9.0,4.0,8.0,2.0
1298,2017,299,198,578,441,449,680,64,303,410,168,1008,1003,113,220,193,87,415,386,83,217,32,12.0,6.0,5.0,2.0
1298,2018,360,192,543,440,403,738,39,293,328,154,952,949,115,196,157,68,417,435,78,238,24,1.0,1.0,3.0,5.0
1298,2019,327,208,533,437,448,796,58,326,364,188,944,942,106,167,155,65,399,389,77,277,4,5.0,2.0,1.0,2.0
1299,2010,273,212,456,384,487,644,126,195,320,91,807,802,64,168,165,87,330,338,77,256,36,9.0,2.0,1.0,
1299,2011,267,180,461,399,364,655,114,217,304,96,816,816,55,171,180,102,304,439,65,285,77,10.0,1.0,12.0,4.0
1299,2012,310,203,556,446,395,685,90,240,315,116,1017,1024,43,204,180,100,356,396,85,329,35,14.0,2.0,2.0,11.0
1299,2013,300,211,693,546,476,870,158,351,373,153,775,780,87,246,224,136,389,519,109,280,59,20.0,4.0,6.0,6.0
1299,2014,280,163,717,463,389,682,123,272,308,114,760,767,9,140,244,9,281,645,8,323,29,11.0,5.0,1.0,13.0
1299,2015,238,150,555,443,378,640,109,308,338,170,611,611,74,149,152,99,279,383,92,220,34,9.0,3.0,3.0,5.0
1299,2016,321,194,692,422,417,760,73,340,343,163,711,717,61,156,164,83,320,466,45,289,28,5.0,2.0,7.0,10.0
1299,2017,255,144,491,360,311,572,47,199,262,122,600,602,62,115,122,65,257,297,59,255,22,6.0,,3.0,1.0
1299,2018,426,196,574,444,454,812,74,249,308,150,751,749,96,185,171,85,476,492,68,267,45,15.0,,10.0,6.0
1299,2019,327,204,489,397,394,702,98,219,270,133,888,886,46,194,172,88,405,345,66,287,82,2.0,5.0,12.0,1.0
1300,2010,201,121,462,416,255,467,73,391,281,176,674,682,92,197,108,58,282,255,98,196,21,3.0,4.0,5.0,3.0
1300,2011,222,155,481,345,285,494,63,229,216,136,673,678,73,163,115,65,245,311,77,170,13,1.0,2.0,2.0,4.0
1300,2012,239,148,516,424,293,586,95,222,247,116,667,672,99,199,161,97,328,440,70,216,76,16.0,4.0,5.0,5.0
1300,2013,268,134,477,399,271,633,78,261,246,117,557,559,82,179,142,84,339,433,72,191,50,6.0,5.0,6.0,4.0
1300,2014,413,161,636,359,334,729,124,235,368,122,647,649,110,240,203,116,448,610,85,337,54,21.0,8.0,11.0,4.0
1300,2015,298,192,561,362,347,704,107,195,273,117,518,522,102,173,150,82,382,376,89,232,72,10.0,2.0,10.0,10.0
1300,2016,317,177,577,397,346,702,43,298,351,129,507,519,109,158,179,95,342,414,72,282,41,19.0,6.0,1.0,6.0
1300,2017,265,179,432,305,367,658,78,241,262,144,438,442,85,151,126,78,347,333,68,169,43,14.0,9.0,6.0,5.0
1300,2018,352,185,622,453,386,813,108,369,365,183,764,756,102,150,156,72,470,379,75,232,70,42.0,10.0,4.0,6.0
1300,2019,322,188,544,465,415,748,77,242,346,116,720,710,73,158,163,84,433,387,88,251,79,23.0,7.0,5.0,1.0
1301,2010,334,193,653,472,387,846,154,452,410,245,1036,1041,149,234,202,101,483,491,123,264,54,31.0,12.0,3.0,1.0
1301,2011,315,139,532,376,284,752,138,448,399,216,849,851,101,191,172,92,442,454,114,269,99,30.0,13.0,5.0,7.0
1301,2012,356,182,594,437,332,889,149,472,434,248,727,733,137,232,191,109,546,523,105,255,118,32.0,18.0,9.0,7.0
1301,2013,395,184,542,433,287,890,147,408,395,262,665,670,152,227,220,121,510,554,89,284,121,23.0,11.0,12.0,4.0
1301,2014,314,160,670,375,365,817,149,519,422,342,925,926,167,173,227,138,466,501,112,208,110,24.0,14.0,4.0,2.0
1301,2015,243,236,636,375,426,934,184,469,435,295,867,868,146,138,197,101,415,499,112,239,97,24.0,9.0,16.0,6.0
1301,2016,313,207,557,366,388,849,141,464,456,229,678,684,137,149,204,109,383,543,78,266,95,22.0,9.0,6.0,2.0
1301,2017,294,220,565,417,399,804,139,352,322,208,712,709,131,157,169,95,449,461,76,209,107,30.0,15.0,7.0,8.0
1301,2018,395,263,609,400,444,775,122,318,401,194,809,800,145,244,188,97,531,489,81,303,91,22.0,13.0,11.0,6.0
1301,2019,389,269,642,419,492,827,124,344,437,215,1003,1004,90,243,175,83,501,430,81,285,80,11.0,13.0,9.0,
1303,2012,184,109,277,211,242,369,31,158,141,97,456,457,53,80,74,41,235,184,62,148,4,11.0,5.0,1.0,1.0
1303,2013,298,178,494,415,310,625,76,366,238,235,854,852,43,187,127,80,387,337,159,200,39,20.0,14.0,7.0,3.0
1303,2014,279,198,554,371,398,685,71,327,306,226,1028,1030,66,223,146,100,427,532,122,253,55,20.0,8.0,3.0,9.0
1303,2015,295,173,570,380,350,663,88,336,310,214,993,993,42,223,196,126,332,493,187,228,40,11.0,9.0,6.0,11.0
1303,2016,392,182,628,387,360,724,84,383,306,222,1283,1287,72,277,182,99,425,598,130,214,65,21.0,26.0,8.0,5.0
1303,2017,313,275,578,420,431,738,95,317,321,180,1051,1048,72,240,165,96,410,562,131,237,33,22.0,27.0,5.0,8.0
1303,2018,326,234,475,385,419,691,78,304,259,188,843,837,58,153,118,85,368,346,133,238,33,16.0,18.0,4.0,5.0
1303,2019,326,275,476,294,425,745,59,322,264,257,826,824,48,166,132,86,396,332,137,251,35,18.0,11.0,8.0,
1304,2010,244,217,626,416,330,749,94,553,320,285,1144,1143,138,223,188,110,471,441,111,93,19,3.0,1.0,,3.0
1304,2011,291,164,550,431,358,828,115,402,303,301,1036,1035,128,208,152,73,415,414,101,141,15,2.0,,3.0,2.0
1304,2012,181,194,495,398,405,647,78,362,254,244,930,931,106,198,89,48,381,335,106,102,28,2.0,2.0,1.0,3.0
1304,2013,203,165,569,352,372,747,103,533,293,312,705,706,113,167,135,62,325,342,106,123,23,5.0,1.0,4.0,4.0
1304,2014,269,188,660,348,376,781,99,387,278,209,928,935,136,222,183,90,304,511,89,187,40,13.0,10.0,5.0,6.0
1304,2015,227,161,581,389,405,745,90,387,277,240,829,838,116,192,154,74,315,416,114,145,33,3.0,4.0,8.0,8.0
1304,2016,310,220,656,401,414,821,112,491,377,311,1077,1086,117,250,144,82,397,470,107,172,30,12.0,10.0,6.0,6.0
1304,2017,288,171,563,394,366,743,109,505,399,250,893,892,99,208,145,66,338,393,84,203,45,13.0,4.0,9.0,2.0
1304,2018,228,226,547,357,422,816,179,439,345,260,975,972,118,194,180,103,436,507,74,165,78,5.0,5.0,13.0,8.0
1304,2019,354,247,537,324,491,814,146,322,343,162,757,757,23,237,197,96,416,442,74,293,68,2.0,2.0,8.0,7.0
1305,2010,302,215,574,390,378,859,144,429,362,354,985,989,133,167,155,87,464,497,108,212,68,12.0,4.0,7.0,2.0
1305,2011,270,207,630,441,387,759,111,396,376,183,1389,1394,128,148,208,118,347,500,118,197,58,12.0,5.0,10.0,3.0
1305,2012,280,225,546,450,376,835,158,351,393,205,1243,1246,120,181,235,107,424,516,109,226,75,12.0,9.0,5.0,7.0
1305,2013,236,178,570,376,398,686,97,381,298,217,1235,1236,118,160,165,86,331,488,104,149,34,6.0,3.0,5.0,3.0
1305,2014,295,214,603,333,420,761,144,394,352,230,989,991,116,160,167,91,347,510,132,212,51,6.0,7.0,6.0,5.0
1305,2015,220,99,564,405,284,702,120,445,424,210,1034,1035,102,156,162,90,270,441,101,237,53,10.0,8.0,5.0,5.0
1305,2016,317,180,746,464,437,1004,198,577,426,302,714,730,138,233,223,116,426,685,48,235,92,2.0,5.0,10.0,17.0
1305,2017,257,320,577,386,517,965,152,420,385,270,592,593,123,188,233,130,559,606,52,192,80,6.0,10.0,10.0,15.0
1305,2018,398,354,627,357,550,974,150,405,340,237,681,683,148,230,186,106,598,603,23,228,55,5.0,2.0,3.0,10.0
1305,2019,320,283,558,329,525,902,126,258,298,158,544,543,105,202,226,111,478,544,16,221,116,2.0,,7.0,1.0
1306,2010,226,174,583,385,417,675,64,338,360,148,786,787,102,130,192,106,290,402,117,222,31,,,5.0,3.0
1306,2011,216,184,531,349,453,672,89,315,348,144,800,802,118,123,177,98,279,326,118,213,27,9.0,1.0,2.0,5.0
1306,2012,265,203,508,365,396,646,67,240,285,99,682,683,110,144,165,95,273,312,109,259,18,2.0,2.0,1.0,3.0
1306,2013,246,170,459,326,377,643,71,313,283,123,699,702,86,155,163,75,278,324,112,201,15,1.0,4.0,2.0,4.0
1306,2014,227,204,561,376,416,697,92,242,277,105,762,766,95,116,131,71,277,335,124,279,11,4.0,3.0,2.0,
1306,2015,289,221,586,369,369,802,66,290,278,147,983,982,57,148,170,83,340,385,165,246,15,9.0,1.0,3.0,2.0
1306,2016,312,208,566,355,418,840,53,334,341,188,726,733,113,118,155,77,349,482,106,304,21,6.0,2.0,4.0,
1306,2017,268,220,431,333,409,765,49,243,251,159,491,492,102,104,129,64,326,376,83,192,9,2.0,1.0,2.0,4.0
1306,2018,243,233,530,334,482,768,49,294,305,158,687,684,114,86,119,63,333,370,85,225,8,5.0,1.0,1.0,1.0
1306,2019,180,229,471,321,469,637,43,272,213,105,669,667,79,99,121,62,275,195,83,183,5,3.0,,1.0,1.0
1307,2010,328,273,615,386,466,888,120,399,458,180,936,941,148,231,258,142,497,608,123,234,72,34.0,24.0,12.0,4.0
1307,2011,326,222,651,456,415,862,112,341,403,188,931,935,126,202,197,116,513,570,124,228,83,27.0,24.0,11.0,7.0
1307,2012,271,258,591,453,425,891,114,365,378,209,982,985,131,230,180,93,547,509,105,177,85,20.0,21.0,11.0,5.0
1307,2013,239,221,539,402,408,896,134,429,335,221,875,884,144,220,201,137,505,598,122,189,65,22.0,15.0,6.0,6.0
1307,2014,290,197,576,360,396,936,172,375,361,225,752,755,147,162,208,126,522,624,98,209,118,17.0,15.0,9.0,6.0
1307,2015,275,148,538,392,332,750,137,316,330,166,767,780,119,177,191,125,396,401,106,228,78,19.0,18.0,8.0,2.0
1307,2016,291,196,657,488,343,863,130,375,309,223,733,734,119,180,187,143,461,578,71,208,101,18.0,12.0,13.0,9.0
1307,2017,256,145,615,402,299,796,108,427,274,275,792,792,52,189,178,108,419,582,134,165,92,10.0,12.0,12.0,10.0
1307,2018,320,349,674,404,590,724,90,263,303,146,1703,1700,117,229,142,79,499,531,65,225,63,6.0,12.0,5.0,11.0
1307,2019,289,279,612,446,530,805,100,292,344,169,1579,1578,40,207,218,103,417,509,59,244,36,3.0,1.0,7.0,10.0
1308,2010,279,278,560,417,452,805,105,371,332,228,820,827,117,192,182,96,462,498,104,180,74,7.0,,2.0,12.0
1308,2011,279,168,575,450,342,709,105,390,345,225,954,964,135,196,226,129,378,553,130,180,57,6.0,4.0,7.0,8.0
1308,2012,390,155,601,501,319,856,138,430,483,219,993,999,132,229,283,156,465,663,111,258,111,26.0,6.0,6.0,17.0
1308,2013,318,134,513,489,287,859,189,384,410,200,931,938,135,191,250,129,388,546,126,268,124,28.0,10.0,14.0,8.0
1308,2014,376,180,605,442,319,885,214,386,424,190,988,993,147,162,270,148,455,688,122,251,142,14.0,5.0,4.0,11.0
1308,2015,317,150,514,441,263,717,115,339,396,186,1167,1179,132,206,183,89,373,511,115,272,87,11.0,4.0,2.0,2.0
1308,2016,311,165,511,436,342,921,151,408,395,264,979,981,121,136,183,96,443,449,70,213,60,22.0,8.0,8.0,1.0
1308,2017,328,230,571,423,456,811,106,273,383,169,1111,1095,116,152,203,91,455,540,55,209,60,26.0,6.0,4.0,12.0
1308,2018,405,238,556,379,459,869,91,319,383,160,967,963,77,169,168,98,429,358,59,246,62,5.0,8.0,6.0,10.0
1308,2019,410,300,578,385,581,804,79,159,404,99,1294,1280,25,177,211,141,464,435,52,281,64,2.0,1.0,,4.0
1309,2010,242,157,570,443,311,623,55,314,272,139,836,837,102,171,145,80,295,374,81,215,11,5.0,2.0,2.0,8.0
1309,2013,201,71,457,393,191,477,61,352,218,231,1065,1068,72,157,139,76,259,312,105,161,7,4.0,3.0,2.0,8.0
1309,2014,239,121,508,405,247,556,70,292,298,147,939,941,83,145,180,83,270,467,96,207,26,11.0,2.0,3.0,10.0
1309,2015,339,111,537,399,216,564,80,235,328,117,880,891,80,181,175,91,240,459,124,357,23,17.0,4.0,4.0,5.0
1309,2016,347,139,579,394,289,627,71,327,377,142,1278,1279,94,206,191,111,353,491,77,349,38,8.0,2.0,6.0,6.0
1309,2017,382,119,511,478,269,667,86,289,344,159,878,880,100,217,178,78,434,474,74,271,61,6.0,1.0,9.0,4.0
1309,2018,247,131,536,428,246,618,91,363,319,227,914,912,102,198,186,85,384,427,88,221,45,12.0,6.0,8.0,8.0
1309,2019,282,155,558,429,298,632,109,331,325,179,914,916,99,216,180,79,373,401,73,253,53,16.0,7.0,9.0,
1310,2010,333,254,618,406,537,797,148,313,429,157,830,835,108,270,205,123,440,504,129,313,55,13.0,6.0,9.0,8.0
1310,2011,294,168,593,442,444,668,107,323,352,110,851,861,112,251,199,110,327,449,116,288,63,7.0,10.0,9.0,3.0
1310,2012,327,249,719,421,514,659,90,336,422,176,988,992,128,274,184,109,393,503,131,299,25,8.0,2.0,4.0,12.0
1310,2013,378,241,650,379,497,754,89,316,411,182,879,898,117,262,198,114,423,521,141,316,25,11.0,8.0,7.0,11.0
1310,2014,435,166,780,450,388,723,71,308,407,177,750,754,120,230,260,136,330,646,124,407,40,18.0,8.0,2.0,7.0
1310,2015,290,184,559,408,340,673,69,261,343,129,725,725,118,172,181,93,338,460,115,350,26,13.0,3.0,12.0,6.0
1310,2016,346,166,625,461,423,783,103,326,384,162,655,659,135,165,167,100,347,431,98,324,44,17.0,8.0,4.0,3.0
1310,2017,335,236,584,415,411,844,148,374,380,214,651,650,100,169,155,83,398,495,90,360,18,10.0,13.0,2.0,5.0
1310,2018,350,269,568,360,467,863,141,366,381,234,660,658,134,161,186,113,386,578,74,281,52,13.0,4.0,13.0,7.0
1310,2019,272,265,518,390,473,822,127,348,321,201,645,644,85,128,166,79,343,463,78,263,51,6.0,2.0,6.0,1.0
1311,2010,270,173,560,357,359,477,25,203,227,93,571,570,100,215,143,81,329,377,66,185,8,7.0,3.0,2.0,1.0
1311,2011,208,147,438,286,313,449,26,206,196,104,495,495,60,160,115,57,293,306,53,146,6,17.0,1.0,1.0,1.0
1311,2012,264,178,514,404,384,569,51,243,248,135,607,607,90,135,152,85,315,364,66,186,23,7.0,2.0,4.0,3.0
1311,2013,365,159,563,414,362,635,65,296,313,151,786,787,104,190,182,89,377,435,79,249,25,13.0,1.0,5.0,2.0
1311,2014,314,172,669,344,393,601,78,236,273,145,884,893,89,157,179,99,365,385,46,210,29,11.0,7.0,4.0,8.0
1311,2015,296,138,578,448,305,586,106,164,271,97,778,782,94,178,173,82,324,358,42,294,37,5.0,1.0,5.0,6.0
1311,2016,326,195,627,490,437,742,149,286,281,120,841,851,95,202,200,104,381,450,42,262,53,8.0,1.0,8.0,11.0
1311,2017,257,232,507,398,461,595,160,234,268,121,596,595,90,189,129,64,364,414,93,204,43,6.0,3.0,4.0,12.0
1311,2018,317,210,635,433,393,717,103,282,311,166,754,752,105,251,155,83,379,458,92,239,69,14.0,2.0,8.0,6.0
1311,2019,234,281,525,328,479,632,103,259,233,133,859,858,73,165,82,46,371,276,70,211,28,3.0,2.0,6.0,2.0
1312,2010,257,172,567,426,382,634,86,348,294,134,795,802,78,189,148,94,325,322,112,240,13,9.0,4.0,1.0,5.0
1312,2011,272,187,559,344,340,638,90,316,279,158,855,858,94,144,158,94,313,310,105,217,7,3.0,,3.0,2.0
1312,2012,249,219,578,356,415,646,78,318,294,158,887,885,110,193,128,86,329,349,104,215,20,6.0,7.0,2.0,9.0
1312,2013,253,153,511,378,274,637,111,317,315,128,808,810,86,208,167,101,295,394,110,240,17,20.0,10.0,3.0,12.0
1312,2014,251,175,524,322,315,588,75,260,229,131,864,861,79,157,137,84,302,386,101,223,14,6.0,3.0,5.0,1.0
1312,2015,283,240,582,398,406,683,129,216,271,117,1096,1102,108,190,164,88,410,412,94,212,22,19.0,10.0,6.0,5.0
1312,2016,394,293,661,440,541,859,85,265,316,166,1233,1237,63,219,153,95,542,491,125,291,17,8.0,1.0,3.0,4.0
1312,2017,296,226,530,372,447,647,67,211,305,106,869,871,83,170,135,97,338,378,93,266,31,9.0,4.0,3.0,5.0
1312,2018,344,211,521,367,386,663,79,230,306,119,728,728,93,221,151,91,360,372,76,314,40,11.0,6.0,5.0,8.0
1312,2019,343,223,543,392,418,847,85,282,229,175,684,679,78,200,192,101,344,482,95,252,20,5.0,3.0,4.0,3.0
1313,2010,349,119,639,518,288,727,88,318,336,183,769,770,96,230,198,105,316,412,95,238,57,14.0,9.0,9.0,17.0
1313,2011,363,172,673,497,390,757,178,300,356,147,852,857,103,201,195,120,406,477,111,274,58,25.0,14.0,9.0,15.0
1313,2012,327,185,648,493,403,838,158,361,386,224,1146,1149,115,214,234,149,407,521,100,245,57,35.0,20.0,5.0,17.0
1313,2013,308,168,595,470,344,765,148,377,388,190,924,930,111,236,225,131,379,467,91,300,62,17.0,12.0,5.0,8.0
1313,2014,316,168,601,411,320,690,116,320,380,212,805,806,104,191,174,92,405,440,114,261,49,9.0,12.0,6.0,9.0
1313,2015,350,173,639,439,328,800,160,284,342,179,787,789,114,154,218,128,422,469,135,260,79,6.0,8.0,9.0,8.0
1313,2016,274,232,669,389,436,743,161,287,355,164,946,953,130,181,154,97,390,585,88,298,75,19.0,15.0,7.0,12.0
1313,2017,256,160,532,375,324,703,137,296,274,162,639,641,97,129,150,99,277,382,81,243,26,9.0,4.0,7.0,10.0
1313,2018,316,231,641,455,393,767,95,285,354,168,647,645,84,181,163,89,404,373,79,320,45,8.0,12.0,11.0,5.0
1313,2019,276,239,679,461,401,800,122,345,286,177,757,756,97,173,190,103,393,494,83,219,46,12.0,9.0,6.0,1.0
1314,2010,129,157,483,475,316,871,183,656,479,444,1205,1208,50,218,215,129,503,478,58,112,129,25.0,9.0,10.0,1.0
1314,2011,199,185,584,485,368,1023,194,681,505,474,1466,1468,162,224,243,125,553,569,66,161,128,32.0,16.0,3.0,1.0
1314,2012,168,158,441,356,316,847,163,583,440,410,1044,1043,114,198,186,111,528,482,38,141,124,24.0,10.0,5.0,2.0
1314,2013,127,259,525,433,437,872,112,709,474,453,1239,1239,70,288,173,118,590,429,56,101,109,33.0,10.0,15.0,
1314,2014,170,146,689,406,288,867,161,666,482,485,1130,1131,46,249,287,165,523,552,58,135,120,32.0,6.0,9.0,2.0
1314,2015,219,184,735,481,330,1015,160,696,526,523,1443,1444,78,251,209,131,661,571,76,170,142,31.0,11.0,3.0,1.0
1314,2016,329,224,717,431,461,1056,177,673,567,497,1344,1339,82,269,180,127,712,617,47,165,133,52.0,19.0,8.0,1.0
1314,2017,410,268,662,442,467,1025,124,583,587,318,1259,1251,99,263,218,145,677,599,37,228,102,48.0,15.0,9.0,2.0
1314,2018,404,305,587,445,544,1059,150,472,511,269,1174,1165,104,213,154,110,674,503,48,276,85,42.0,9.0,11.0,
1314,2019,356,289,566,431,502,1006,117,482,431,260,1191,1191,128,237,176,105,627,505,40,182,99,19.0,11.0,7.0,
